0,0,0,-0.13567,0.031188,0,0.14689,0.059799,0,0.09693,0,-0.01253,-0.094945,0,-0.18289,0,0,-0.21154,0,0.053614,0,0,0.090408,0.23994,0,0.18707,0,0.066463,0,-0.01722,0.018284,0.20542,0,0,0,-0.084441,-8.7405e-05,0.21137,-0.17257,-0.072706,-0.12442,-0.13974,0,-0.048606,0.10138,0,-0.073871,-0.13401,-0.16587,0,0.18105,0.09675,0,0,0.059273,0,0,-0.2328,-0.17018,-0.15316,-0.20167,-0.020839,0,0,-0.017916,0.19061,0,0.21521,0,-0.0027985,0.092522,-0.1218,0,-0.011404,0,0,-0.037102,0.094636,0,-0.13601,0,-0.014091,0.13048,0.1726,-0.063886,0.12476,0,0.14011,0.048595,0.070132,0,0.16075,-0.1969,0.11164,0.22003,-0.060162,0,-0.10164,0.19833,0.16153,0.067344,0,-0.19967,0,0.13034,0.22386,-0.05379,0,-0.13006,0,0.090832,-0.025992,0,0,-0.21417,0.033324,0,0.10266,0.075046,0.20297,0,0,-0.019612,0,-0.14638,0.12681,-0.21606,0,-0.026466,-0.23585,0.19254,0,0,-0.11989,0.23363,0.018946,0,0.15927,0,-0.067378,0.057571,0.2313,0,0,-0.060266,-0.174,-0.09599,0,0.0296,-0.023787,0,0,0,0,0.01291,-0.12924,0.080287,-0.1884,0,0,-0.22961,-0.029366,0,0.11752,0.13738,0.21102,0,0,0.032796,0.090143,0,0,-0.070617,0.098733,-0.20016,0.089368,0,0,0.12603,0,-0.11456,0,0,0,0,0.16875,0,-0.039941,-0.05558,-0.15168,0.15583,0.19193,0,0.046035,0,0,-0.026383,0.21941,0,0,-0.028831,-0.068608,0.10666,0.11725,-0.2294,0.019282,0,-0.070072,0,0,-0.069027,-0.15089,0.039824,0.1692,-0.14914,0,-0.026448,0,0.12066,0.20236,0,0,0,0,0,0,-0.16859,0,0.10738,0,-0.0051939,0.20726,0,0,-0.23953,-0.11456,-0.15861,0,0.18342,0.10865,-0.10745,0,0,0.033423,0.11461,-0.18011,0,-0.16921,0.060395,-0.071361,0,-0.016212,0,0,0.032661,0.033719,-0.14591,0.10893,-0.024693,0.18634,-0.16824,-0.14904,-0.21689,-0.14441,0.088136,0.094863,0,0.10765,-0.071699,-0.026517,0.077462,0,0,0,-0.11351,0,-0.039367,-0.14582,-0.20877,0,0.012616,-0.11669,0,-0.079064,0.071122,0,0,0,0.15566,0,-0.021798,0.046827,-0.16183,0,-0.068733,0.099809,-0.22343,0,0.051724,0,0.23373,-0.014042,0,-0.032013,0,0.14146,-0.028536,0.17183,0.14887,0,0,-0.013176,0.065439,-0.23635,0,0.15556,0,0,-0.16908,-0.040055,-0.13811,0.004293,0.0016154,0.097276,-0.076779,-0.0041639,0,0,-0.13243,0,0,0.1929
0,0,0,0,0.14037,0.11081,0,0.20811,0,-0.10684,0.015756,0,0.076377,0,0.1303,0.1058,0,0.025306,0,-0.067497,0,-0.0091862,-0.09824,0.011268,0,0,0,0,0,-0.10847,0,0,0,0.19954,0,0,0,-0.13937,-0.0036618,-0.16036,0,0.060425,0.18348,-0.08189,0.17622,0,0.050679,0,0,0,0,0,0.14786,-0.069896,-0.0030616,0,0,0,0,0,0.17582,-0.23433,0,-0.1139,0,0,0,0,-0.19016,-0.10675,-0.028639,0.13393,0.15383,0,0,0,0.14824,0,0,0,0,0,-0.069565,0.096457,-0.11768,0.22234,0,0.040784,0.0019885,0,0.10305,0,0,0.1075,0.19481,0.17742,0,-0.15291,0.078451,-0.16739,0,-0.11414,0,-0.1969,0,0,0,-0.072218,0,0,0,-0.072407,0.055125,0,-0.21318,0,0,-0.068846,-0.054207,0,0,0,0,0.22678,0,-0.095774,0.16824,0.21463,0,0,0,0.22978,0.18256,0.07091,0.044733,-0.17708,0.18397,0.11227,-0.06329,0.038269,-0.035403,0.075435,0,0,-0.10814,-0.078915,0,0,0,0,0.071628,-0.14726,-0.035958,0,0,0.036295,0,-0.055888,-0.010576,0,0,0,0.22608,0,0,0,0,0,0,0,0,0.077833,0,0.014212,0.053368,0,-0.069224,-0.013353,0.042087,0,-0.14583,0.14757,0,0,0,-0.15283,-0.20755,0,-0.069524,0,0,0.22502,0,0.13654,0,0,-0.097502,0,0,-0.022461,-0.10496,-0.20648,0,-0.24039,0,0,-0.12694,-0.075898,-0.076828,0,0.17307,-0.055876,0.085644,0.0099538,0,-0.1105,0.23471,0,0.12377,-0.20392,0,0,0,0,0,0,0.024638,0,-0.0271,0.021972,0,0.17318,-0.082927,0,-0.054265,0.20619,0,-0.028723,0.091971,0,0.15357,0,-0.081289,0,0,0,0,0.036232,0,0.11203,0,-0.15037,0,0.21301,0.11197,0,0,0.1796,-0.044399,0.23996,-0.11368,0.07773,0,-0.08609,-0.21206,0,0,0.012791,0,-0.2154,0,0,0,0,0,0,0,0,-0.20305,0,0,0.12557,0.085585,0,-0.15313,0,0,0,0,0.19574,0,0.08928,0.0489,0,0,0,0,0,0.14443,-0.015277,0.0017958,-0.017598,0,0,0,0.12323,0.23788,0,0.197,0,0,0,0,0,0,0,0.18247,-0.049783,0,0,0,0,0,0,0,-0.094219,0,0.20084,0,0.11748,0.13415,0.23954
0,0,0,0.20951,0.14865,0.23373,0,-0.081816,0.0042046,0.065086,0.23033,0.017513,-0.040272,0,-0.1797,0,0,0.2385,0,0.18276,0.12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15091,-0.068802,0.048361,-0.095753,0,-0.23007,-0.0057321,-0.21358,-0.20787,0,-0.11247,0,0,-0.056712,0,-0.0077452,0,0.14781,0,0,0,-0.05007,0,0,-0.14433,-0.016733,-0.13379,0,0,-0.11057,-0.16161,-0.036724,0,0,0,0,-0.15643,0,0,0,0,-0.15638,-0.18254,0.21653,0.071598,0.055243,0,-0.021582,0,0.12622,0.050374,0,-0.070729,0,0.17375,0.18448,0,-0.02811,0,0,0.21122,0,-0.072797,-0.13509,0.071366,-0.17055,-0.21382,0.19241,0,0,0,0,0.21326,0.13936,-0.099982,0,0,0,0,-0.0024379,0,-0.0017314,0,0,-0.11251,0,0,0.13887,0.17643,0.1896,0,-0.20666,0,0,-0.034167,-0.080568,0,0.23759,0.094113,-0.078115,0.1216,-0.087356,0,0,-0.13538,0.059348,0,0,0.11037,0,-0.11787,0,0.13894,0,0.062842,-0.24036,0,0,0.045549,0,0,0.039673,0,0.23535,0.14469,-0.15911,0.23301,0.021645,0,0,0,0.23585,-0.060871,0,0,0.070374,-0.21863,-0.088034,0.081043,0.17364,0,0.22679,-0.014466,0,0,0,0,-0.092353,0,-0.12173,0.055658,-0.20713,0.21022,0,0,0,0.060977,0,-0.12514,0,0,0.083545,0.16055,0,0,0.18924,-0.046343,-0.11937,0,-0.072919,-0.20754,0,-0.19497,0.018969,0.16666,0,-0.20797,0.062398,0,0,-0.10778,0,-0.12152,0.057157,0,-0.00039373,0,0,-0.21788,0,0.13518,0,-0.16787,0.018701,0,-0.11341,-0.037026,0.0081344,0.19731,0,0,0,0,0,-0.21354,0,0,-0.2241,-0.13283,0,0,0,0,-0.23615,0,0,0.13048,-0.16102,-0.036027,0,0,0.21294,0,0,0,0,0,0.09469,0.046508,0,0,0.11206,0,0,0,0,0.091237,0,0.11415,-0.074043,0,0,0.14567,0.072882,0,-0.069877,0,0,0.037979,0,0,0,0.21408,0.091207,0.20376,0.061745,0.10024,0.14348,0,-0.042301,0,-0.080753,0,0,0,-0.079071,0.035013,-0.020307,0,-0.23042,-0.062365,0,0.063301,0,0,0,0,-0.095741,0,0,0.080433,-0.10247,0,-0.099005,0.18696,0.16419,0,0,0,-0.15714,0,0.036067,0.082901,0.20957
-0.13567,0,0.20951,0,-0.2205,-0.2246,0,-0.035003,0.044223,-0.070249,-0.048439,-0.017963,0,0,0,-0.15726,0,0,0,0,0.15152,0.036233,0.092778,-0.0098757,0,0,0.19803,0,0,0,0,0,0.23005,0,0,-0.079976,-0.069897,-0.17908,0.20732,-0.039051,0,-0.0072979,0,0,0.16507,-0.055781,0.23802,0.015872,0,0.21088,-0.17547,0,-0.10195,0,0.10117,0.11029,0,0,0,0,0.094472,0,0.21339,0,0,0,0,0.08606,0,0,0.16912,0,0,0,0.092455,0,0.072833,0,0,0,-0.046489,0,0.033499,0,-0.21956,0.067475,-0.20991,0,0.21267,0,0.18874,0,0,0,0,0.17855,0,0,0.067908,0,0,0,0,0,0,0,0,0,0,0,-0.2237,0.21859,0,0,0,0,0.20166,0,-0.017811,0.23215,-0.025018,0.15582,0,-0.16332,0.18667,0.22646,0,0,0,0,0,0,0,0,0,0.12697,0,0.12577,0.2107,0.22055,0.21623,0,0,0,0,0,0,0.08709,0,0.22977,0,0.02934,0,0,0,-0.092925,0.19879,-0.18665,0,0,0.042836,0,0,0.063062,0,0,0.19618,0,0,0,0,-0.036159,0,0.041477,0.092285,0,-0.22833,-0.069821,0.042153,0,0,0,0.10853,0.094608,0,-0.086493,0,-0.12184,0.070197,0,0,0,0.081605,0,0,0.23392,-0.0067202,0,0.065921,-0.23471,-0.17828,0,-0.13353,0,-0.028032,0,-0.025372,0.018223,0,-0.16903,0.15364,-0.095586,0.23392,0.01804,0,0,0.034344,-0.030603,0.10216,0,0.068934,0,0,0,0,0,-0.16601,0,-0.097554,-0.22337,0,0.058773,0.22913,-0.015224,-0.2317,0.13969,0,-0.14639,0,0,-0.091694,0,0,0,0,0,0,-0.033003,0.046274,0.21699,0,0,-0.20305,-0.20235,0,0,0.19744,0,0.022659,0,0.047272,-0.096706,0,0,-0.16697,0,-0.12451,0.11828,0,0,0,0.1958,0,0,0,0,0,-0.12487,0,0,0,0,-0.14834,-0.084475,0,0.17154,0.089839,0.17871,0,-0.052217,0,0,0,0,0,0,0,0,0.14284,0,0,-0.025199,-0.23788,0,0,0.14131,0,0,0,0.14275,0,-0.19059,0,-0.026852,0,0,0,0.071922,-0.21353,-0.088762,0,0,0,0.18707,0.15411,0,0.047537,0,0,0,0,0.13038
0.031188,0.14037,0.14865,-0.2205,0,0,0,0,-0.18279,0.14084,-0.20511,0.22824,0,0,-0.0071417,-0.11377,-0.12309,0.23598,0,0.1265,-0.15907,0,-0.22147,0.043605,0.040219,0.12404,0,0.22068,0,-0.16021,0.079157,0.17291,0.11134,-0.062854,0.16147,0,-0.021733,0.12355,0.17803,0,-0.0043442,0.096343,0,0.074873,-0.046202,0,-0.22184,-0.078295,-0.018537,-0.043749,0.063119,0.21672,-0.012653,0,0,0,-0.13154,-0.19268,0,0,0,0.14778,0,-0.11553,-0.089925,-0.043755,0,0.15379,0,-0.22667,-0.0067487,0,0,0.15558,0,-0.17595,-0.13214,0.077541,0,0.20251,-0.11412,0,0,0,0,-0.16071,0.21671,0.12517,0,-0.099682,0.0083197,-0.1323,0.20917,-0.12392,0.0012031,-0.20191,0.065355,0.14745,-0.1926,0.065896,0,-0.22764,0.13066,0.031963,-0.0089666,0,0,-0.017301,-0.21311,-0.041407,0,0,-0.076354,-0.13394,0.13801,0.19234,0.10819,-0.090669,0,-0.052728,-0.09727,0.23298,-0.096267,0,-0.14845,-0.083926,0,0,-0.17368,0.17911,-0.005508,-0.20249,0.071985,-0.23018,0,0,0,0,0,-0.19222,0,-0.017817,-0.023706,0,0,0,-0.13706,-0.19952,0,0,0,0,0,-0.22732,-0.031282,0.065015,0,-0.098481,-0.0016825,-0.1343,-0.11945,-0.034447,-0.033302,-0.23033,-0.13898,0,-0.098622,-0.15502,-0.038704,0,0,0.16114,-0.0098093,0,-0.13253,-0.0085123,0,-0.0034722,-0.00045246,0.085527,0,0.16815,-0.10193,0.22554,0.13402,0.12211,0.20749,0,-0.22992,0,0.050802,0.1218,0,0.15445,0,0,-0.021513,0.12156,0,-0.12904,-0.17224,0,-0.21331,0.092633,-0.021684,-0.029848,0.011863,0.026672,0,-0.23475,-0.0032196,0.23716,0,-0.001409,-0.077796,0.06932,-0.00054378,0.1541,-0.1842,0,0.028727,0,0.11439,0,0,0.11063,0,0.1245,0.22052,-0.097181,-0.092095,0.10899,0,-0.05385,0,0,0.01098,0,0,0.22909,0.15285,-0.055439,0,0.10877,0.16235,0.1702,0.055269,0.20609,0,-0.14442,0.1045,-0.0035002,0.10169,0,0,0,-0.018711,0,0,0,-0.18485,0.15881,0,0.17866,0.073046,0,0,-0.036241,0,0.083796,0,-0.077424,0,-0.15645,-0.22695,0.073966,0,0,0.015938,-0.11797,0.12044,-0.043054,0,-0.045906,-0.062978,0.078983,-0.1979,0.15527,0.058558,-0.10273,-0.11589,-0.19276,0,-0.23348,0,0.20513,0.13363,-0.22393,-0.18682,0,0,0,0,0,0,0.15331,0,0,0.082471,0.016536,0,-0.13498,-0.034241,-0.082769,-0.15586,-0.19475,0.17138,0.17622,0.18653,-0.054821,0.15362,0.13459,0,0,0,-0.073739,-0.12936,0.070268,-0.16578,0.18841,-0.0045969,0
0,0.11081,0.23373,-0.2246,0,0,0,0,0,0,0.11111,0,0.12456,0,-0.18902,0,-0.04663,0.1688,0,0.23192,0,0,0,0,0,0,0,0.10679,0,0,0.1613,0,0,0,0,0,0.23768,0,0,0,-0.035343,0,0.14803,0,0,-0.048667,0.096682,-0.17899,0.090735,-0.13116,-0.044211,-0.12458,0.18691,0,0,0.1856,0,-0.12576,-0.070659,-0.1725,0,0,0,0.20278,0.18099,0,-0.10999,0,0,-0.17379,0,-0.21957,0.2208,0.029304,-0.036985,0,0,-0.083313,0.03465,-0.062007,0,0.21672,0,0.0072779,0,0.2398,0.14303,-0.035257,0,0,0.13269,0.053132,-0.19134,0.12024,0.21944,0,0.19518,-0.15618,0,-0.08337,0.046106,-0.23526,0,0,-0.2239,-0.21753,-0.098325,0.21182,0.011556,0,0.12894,0,0,0.11658,0,-0.17355,0.14334,-0.015188,0,-0.027843,0.20811,0,-0.15814,0,0.13083,-0.048849,0,-0.13394,0,0,0,-0.17838,-0.23124,0,-0.16643,0,0,0,0.02048,0,0,0.16498,-0.1752,-0.10891,0,-0.085013,0.052116,0,-0.21207,-0.028182,0,0.022164,0,0,0.064162,-0.23798,0,0.15823,-0.051977,0,0.13526,-0.15443,-0.077871,-0.23028,-0.0095015,0.13,0,0.029753,0.11593,0,0,-0.11463,-0.0078617,-0.18381,0.1298,0.11729,0.23562,0,0,0,0,0,0,-0.034642,0.11678,-0.15422,0.15919,-0.12379,-0.18823,0.18726,0,0.033926,0,-0.070431,0.20658,0,-0.081076,0.15884,0,0,-0.0079883,-0.0021449,0.11299,0,0.23273,0.17788,0.097171,0.15022,0.056395,0.21461,0.21726,0.0087678,-0.066486,-0.022611,0.0080441,0,-0.17802,0,0,0,0,0,0,-0.068186,0.03403,0,-0.001491,0,0,0.15596,0.14704,-0.21837,0,0,-0.18409,0,0.010559,0,-0.029783,0,0,-0.09453,0,0.025429,0,-0.22953,0,0,-0.19162,-0.17012,0.0055932,0,-0.060947,0,0,0,0.18622,-0.065438,0.062429,-0.18194,0,0,-0.036751,-0.12128,0,0,0.0081801,0,0,0,0.072159,-0.026911,0.0094367,0,0.0903,0.20136,-0.13446,0,0.020381,0.0662,0,0,0.21034,0,0.0086151,0.075543,-0.084298,0,-0.039477,-0.096457,0.15215,-0.090941,0,0,-0.12195,0.050029,0,0,0,0,-0.20628,0,-0.085532,-0.2032,-0.12127,0,0,-0.030621,0,0,-0.042965,0.13884,0.068749,0,0,0.067196,0,-0.057883,-0.19199,0,0.041325,0,-0.039313,0,-0.18447,-0.033187,-0.0053003,-0.096157,-0.15986,-0.11207,-0.045432,0
0.14689,0,0,0,0,0,0,0,0.16898,0.20269,-0.10416,0.10642,0.11592,0,-0.16902,0.16904,0,0,0,0.064648,0.086809,-0.001643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18669,0,0,0,-0.055855,0,0.22916,0,-0.080085,0,-0.22697,-0.072095,0,0,-0.23118,0,-0.023908,0.10359,-0.04645,0.15399,0.10629,0,0,0,0,-0.17054,0,-0.12899,0,0,0.13524,0,0,-0.12239,-0.060304,0,0,0,0,-0.12158,0,-0.17506,0,0,-0.16219,0.021052,0.054656,0,-0.015552,0,0.11795,0.14594,0.2177,0,-0.10616,0,0,0,0,0,0,0.12275,0,0,0,0,0.18647,0,0,0,0.13702,0,0.15005,0,0,0,0.099951,0.22826,0,0,0,0,-0.12607,-0.067265,-0.030084,0,0,0.048296,0,0,-0.10788,0,0,0,0.12833,0,0,0,0,0.078063,0,-0.067848,0,0.16871,-0.11945,-0.090347,-0.11855,-0.067996,-0.0057637,0,0.11089,0,-0.13296,0.077401,0.1566,-0.097035,-0.22185,0,-0.2239,0,-0.075323,-0.087446,-0.18856,0,-0.074453,0,0,-0.085991,-0.047509,0,0.21379,0,0,0,0.23691,0.061154,0,0,-0.15986,0.12425,-0.2298,0,0.16181,0,0,0,0,0,0.2058,0,0,-0.22347,-0.23068,0.089307,0,0,0,0,0.1951,0.092976,0,0,0,0,0.1274,0.045118,0.23624,0.10153,-0.036797,0.20704,-0.1465,-0.17018,-0.034489,-0.12102,-0.22814,0,0.051585,0.11768,0.077841,0,-0.017845,0,-0.11418,0.127,0,0.14926,-0.14497,0,0.028677,0,0,0.15344,0,0,-0.22556,0,0,-0.076915,0,-0.075688,0.12955,-0.11128,0,0,0,0,0,0.2127,0,0,0,-0.046311,-0.19416,-0.10948,-0.0010394,-0.12481,-0.15479,-0.090457,0,-0.14064,-0.055466,0,0,0,0,0.063457,0,0,0,-0.21115,0.15768,0,0,0,0,0,0.21035,-0.14213,0,-0.076586,0,0,-0.18885,-0.23443,0,0.21463,0.076644,0,0.050222,0.11422,0.16436,-0.071689,0,0,0.14713,0.034735,0.11676,0.16389,0,0,0,-0.0025465,0,0.19126,0.048926,-0.060302,-0.20127,0.096325,0.20773,-0.080782,-0.10459,0.10166,0,0,0,0.17087,-0.027377,0,-0.12223,0,-0.056134,-0.19343,0,0.033437,0,0,0,0,0.080945,0.0075806,0.1995,0,0,0,0,0,0
0.059799,0.20811,-0.081816,-0.035003,0,0,0,0,-0.083338,0,0.0093632,0,0.10255,0,0.0012823,0.21116,0.043934,0.12466,0.076578,0.15181,0.12943,0.23181,0.14195,0.018069,0.16671,0,0.16784,0.02128,0,0,0.17973,0,0,0,-0.10587,0.059077,0.098315,0.22956,0,0,0,0,0,0.17519,0,0,0.061011,-0.22068,-0.21055,-0.1069,0.060423,0,0,0,0,0,0,0.12408,0.20059,0,0,-0.18155,0,-0.089482,0,0,0.18322,0.11237,-0.071881,-0.23487,0.16255,0,0,0,0,-0.1043,-0.14372,0.047001,0.062237,-0.089778,0,-0.024003,0,0.018316,0.0001882,0,0,-0.041139,0,-0.20505,0.066805,-0.22994,0,0.18868,-0.028071,0,0.18021,0.05423,0,-0.075209,-0.12166,-0.16849,0,0,0.027955,0,-0.021822,0,0,0.018121,0,0,-0.16084,0.12515,0.049257,0.0035595,0.20961,0.11306,0,0.18332,0.090181,0,0,0.14979,0,0.094675,0.090617,-0.10971,-0.062871,0,0,-9.1414e-05,0.056786,0,0,0,-0.21207,0,-0.11852,0,0,0,0,-0.015823,0,-0.032949,0.14478,0,-0.20529,-0.14919,0,0,-0.22284,0,0.15789,-0.018004,0,0.18492,-0.063015,0,0,0,-0.079307,0.0077537,0,0.062214,0.22939,-0.021367,0,0.053666,0,0,0,0,0.13129,-0.2276,0.0028589,0.21249,0.1129,0,0,0,-0.22553,0.020751,-0.0012154,0.094264,0.079271,-0.14049,-0.055268,0,0,-0.092623,0,-0.12416,0,0,0.12869,0,0,0,0.16377,-0.017306,0.16593,0.23578,0,0,-0.0087089,0.2055,0,-0.0024867,0,0,-0.13484,-0.13734,-0.19517,0.11623,-0.12213,0,0,0,0,0,-0.23123,0.11955,0,0,-0.030887,0,0.095475,0,0,0,0.0078207,-0.052506,-0.036909,0,0.028884,-0.022212,0.23397,0.21145,0.039492,-0.18978,-0.13033,0.096308,0,0.028686,-0.17643,0.15763,0,0,-0.023969,0.18455,0.13638,-0.091024,0,0,-0.017788,0,-0.069117,0,0,0,0.15445,-0.0074044,0,0,-0.01456,-0.19189,-0.054253,0,0,-0.23858,0.19771,-0.0059563,0,0.017113,0.11788,0,0.12673,-0.027622,-0.10939,-0.10953,-0.11742,0.076535,0,0.091496,0.09615,0,0.16646,-0.013052,0,0.20592,0.036387,0.040452,0.11125,0,0,-0.10252,0,0,0,0,-0.22762,0.022726,0,0,0,-0.13617,-0.010026,0,0,0.19966,-0.17848,0,-0.20999,0.063594,0,0,-0.22898,0,0,0.22415,0,-0.12658,0,-0.058925,0,0.166,-0.072733,0.070065,0.22412,-0.067124
0,0,0.0042046,0.044223,-0.18279,0,0.16898,-0.083338,0,0.049349,0.1664,0.049689,0,0.0047831,0,0,0,-0.14474,0.091019,-0.10465,0,0.15363,-0.0038202,0,0.19078,0,-0.067547,0,-0.14522,-0.21765,-0.099736,0,0.077882,0.011895,-0.14126,-0.21807,0,0,-0.018081,-0.10775,0,0.17401,0.12867,0,0.17276,0.16397,0,-0.071976,0.058341,0,0.2285,0,0,-0.14666,0.080193,0.072322,0,0,0,0,0.0048429,-0.052238,-0.21977,-0.18545,0.22955,0.035533,0,0,0,-0.21792,-0.13895,0,0.19782,-0.21621,0.0085772,0,0.15495,0,0,0,0,-0.21414,0,0.13679,0.13241,0,0,0,-0.21876,0,0.15188,0,0.052244,0,-0.0426,-0.066632,0.11191,-0.061985,0.14907,0,-0.16679,0.08602,-0.22837,0,0,0,0,0.17431,0.080277,0,-0.066786,0.21663,0.23223,0,0,-0.12682,0,-0.20642,0,0,0,0,0.21088,0.028335,-0.047312,0.033438,-0.17419,0.022759,-0.01095,-0.072507,0.15696,-0.22124,0,0.073544,0,0.18258,0,0,0.013346,-0.20583,-0.20915,0.17255,0,0,-0.039728,0.023096,0,-0.19174,0,0,-0.16367,0.070137,-0.18079,0,-0.17832,0.15011,-0.21623,0.12411,0.17789,0,0,0,0.17254,0,0.052345,0,0,0.054824,0,0.13067,0,-0.13594,-0.18918,-0.19052,0,0.14739,0.12404,0.030519,-0.038424,0,0.22707,0,0.16108,0.10423,0.11891,-0.19367,0.10045,0,-0.051003,0,0,0,0.020579,-0.052336,0,-0.18285,-0.056933,0,0,0.15612,-0.16613,-0.14352,-0.10294,-0.06445,0.042097,-0.18748,0.0022393,-0.087339,-0.18663,0.21506,0,0.035976,0,0.090954,0,0,0,0,0.083172,-0.16732,0.16106,0,0,-0.23426,0,-0.057249,-0.21397,-0.21433,-0.21774,-0.14701,0,0.15132,0,0.19695,0,-0.052594,0,0,0.16667,0,0.21986,0,-0.20168,0,0,0,0,0.23926,0.18809,0.13875,-0.12857,-0.20421,0.13426,0.088239,-0.21842,0.042065,0.22805,0.23234,0,0,-0.23388,0.020572,0,0.069424,0,0,0.079187,0,0,0,0,-0.19369,0,-0.06464,-0.096482,0,0,0,0.064684,0.2055,0.2165,0.010765,-0.14285,0.052279,0,0,0,0,0.19488,-0.0577,0.068846,0.051607,0,0.1509,0,-0.043319,0.089411,0.04264,-0.10922,0.14872,0.23879,0.167,0.19431,0,-0.059112,0,0.043242,-0.21904,0,0,0.084885,-0.095369,0.23935,0.034049,0,0,0,0.034947,0,0,0,0,-0.19174,0.046433,0,0,0,0,0.0066772,-0.014895,-0.15924,0
0.09693,-0.10684,0.065086,-0.070249,0.14084,0,0.20269,0,0.049349,0,0,0,0,0.034197,0,0,0,0.071448,0.039116,0.16196,0,0.014573,0,0,0,0,0.15018,0.03582,0.11972,0.14926,0.13878,0,0,0,0,0,0,0,0,0,0,0,-0.21217,0.23211,0,0.075319,0.17946,0,0,0,-0.22804,0,0,0,0,0,0,0,0,0,0,0,0,-0.14156,0,0,0,0,0,0,0,0,0.097364,-0.043945,0.12287,0.025028,0,-0.15899,-0.036967,0,0,0.064654,0,0,0,0.20546,0,0,0,0,-0.011515,0.059799,-0.047551,0.14064,0.19483,0,0,0,0,0,0,-0.0073358,0,0,0,0,-0.19943,0.18578,-0.011843,-0.20568,0,0,0,0.15933,0,0,0.12037,0,0,0,-0.00071542,-0.11581,-0.035556,-0.17123,0,0,-0.14781,0.0013192,0,0,0,-0.052925,0,-0.23808,-0.092795,-0.1117,-0.17132,0,0,0,0,0.1634,-0.21022,-0.20499,-0.05105,-0.21575,-0.023001,0,0.16047,-0.17584,0,0.036274,-0.22553,0,0.042498,-0.015637,-0.028381,-0.054842,-0.039748,-0.17476,0,-0.03458,0,0,0.19824,0,0.012876,0.11575,0,0.22388,0,0,0.13632,0,0,0,0,0,0.23141,0,-0.2148,0,-0.12016,0,0.091643,-0.13657,-0.16122,0,0.17631,0,0,-0.027174,0,0.16235,0,-0.10641,0.017775,0.12656,0.055169,0,0.12298,0,0,0,0,0,0,0,0.13629,0,0,0.099132,0.1466,0,0,0.14043,0,0.13682,0,0,0.17034,-0.01807,0.085419,0.037885,0,0,0,0,0,0,0.056767,0,0,0,0,0,-0.059834,0,-0.14838,0.03292,0,-0.028464,0,0.025466,0.088902,0,0,0.15961,0,0,0,-0.12898,0,0,0,0,-0.23969,0,-0.21467,0.016126,0,0,0,0,0,0,0,0,0,0,-0.072719,-0.15199,0,-0.14532,-0.049344,-0.15471,-0.097744,0,0,0.12455,0,0,-0.031283,0,0,0,0,-0.039488,-0.22008,0,0,0.16345,-0.20161,0.0014325,-0.13361,-0.090437,-0.13734,-0.12064,0,-0.15471,-0.096377,0,-0.11954,-0.10141,0,0,-0.066114,-0.18757,-0.16689,-0.1551,0,0.088086,-0.14328,0,0.20557,-0.134,0,-0.016753,-0.16572,0.13035,0.045579,0,0.0026295,0,0,-0.10005,0,0,0,0,0.080339,0
